Date,Channel,Source,Campaign,Ad Set,Spend,Impressions,Clicks,Conversions,Video Views
2024-03-22,Programmatic,DV360,Business-focused zero tolerance architecture,01-01,271987.63,662,69,7,697
2024-03-22,Programmatic,DV360,Persistent 24/7 attitude,02-01,5168.43,13,1,0,14
2024-03-22,Programmatic,DV360,Integrated dedicated contingency,03-01,63767.47,158,17,2,166
2024-03-22,Programmatic,DV360,Profound intangible policy,04-01,20143.95,50,5,1,52
2024-03-22,Programmatic,DV360,Centralized modular throughput,05-01,81552.87,204,22,2,211
2024-03-22,Programmatic,DV360,Automated uniform software,06-01,47552.3,117,12,1,123
2024-03-22,Programmatic,DV360,Cross-platform static hierarchy,07-01,82718.81,212,22,2,226
2024-03-22,Programmatic,DV360,Networked value-added time-frame,08-01,90722.65,223,24,2,234
2024-03-29,Programmatic,DV360,Business-focused zero tolerance architecture,01-01,271979.04,663,69,7,686
2024-03-29,Programmatic,DV360,Persistent 24/7 attitude,02-01,5192.45,12,1,0,13
2024-03-29,Programmatic,DV360,Integrated dedicated contingency,03-01,64058.84,160,17,2,170
2024-03-29,Programmatic,DV360,Profound intangible policy,04-01,19914.3,49,5,1,51
2024-03-29,Programmatic,DV360,Centralized modular throughput,05-01,83441.06,201,21,2,209
2024-03-29,Programmatic,DV360,Automated uniform software,06-01,46953.03,111,12,1,117
2024-03-29,Programmatic,DV360,Cross-platform static hierarchy,07-01,82627.43,201,21,2,209
2024-03-29,Programmatic,DV360,Networked value-added time-frame,08-01,90110.38,228,24,2,243
2024-04-05,Programmatic,DV360,Business-focused zero tolerance architecture,01-01,155653.99,389,41,4,414
2024-04-05,Programmatic,DV360,Persistent 24/7 attitude,02-01,2878.1,7,1,0,7
2024-04-05,Programmatic,DV360,Integrated dedicated contingency,03-01,36861.56,91,10,1,94
2024-04-05,Programmatic,DV360,Profound intangible policy,04-01,11258.23,27,3,0,29
2024-04-05,Programmatic,DV360,Centralized modular throughput,05-01,46558.77,112,12,1,116
2024-04-05,Programmatic,DV360,Automated uniform software,06-01,26925.51,67,7,1,70
2024-04-05,Programmatic,DV360,Cross-platform static hierarchy,07-01,47995.04,122,13,1,125
2024-04-05,Programmatic,DV360,Networked value-added time-frame,08-01,50624.75,125,13,1,132
2024-04-12,Programmatic,DV360,Business-focused zero tolerance architecture,01-01,151370.91,363,38,4,382
2024-04-12,Programmatic,DV360,Persistent 24/7 attitude,02-01,2889.92,7,1,0,7
2024-04-12,Programmatic,DV360,Integrated dedicated contingency,03-01,36818.61,90,9,1,95
2024-04-12,Programmatic,DV360,Profound intangible policy,04-01,11299.94,29,3,0,30
2024-04-12,Programmatic,DV360,Centralized modular throughput,05-01,47413.21,118,12,1,125
2024-04-12,Programmatic,DV360,Automated uniform software,06-01,27198.58,69,7,1,73
2024-04-12,Programmatic,DV360,Cross-platform static hierarchy,07-01,47962.5,120,13,1,127
2024-04-12,Programmatic,DV360,Networked value-added time-frame,08-01,52168.96,134,14,1,143
2024-04-19,Programmatic,DV360,Business-focused zero tolerance architecture,01-01,154159.23,389,40,4,403
2024-04-19,Programmatic,DV360,Persistent 24/7 attitude,02-01,2879.28,7,1,0,7
2024-04-19,Programmatic,DV360,Integrated dedicated contingency,03-01,36654.45,92,10,1,96
2024-04-19,Programmatic,DV360,Profound intangible policy,04-01,11427.37,28,3,0,30
2024-04-19,Programmatic,DV360,Centralized modular throughput,05-01,46403.25,113,12,1,119
2024-04-19,Programmatic,DV360,Automated uniform software,06-01,27183.97,66,7,1,69
2024-04-19,Programmatic,DV360,Cross-platform static hierarchy,07-01,47602.37,115,12,1,119
2024-04-19,Programmatic,DV360,Networked value-added time-frame,08-01,52121.59,133,14,1,142
2024-04-26,Programmatic,DV360,Business-focused zero tolerance architecture,01-01,233067.87,603,63,6,632
2024-04-26,Programmatic,DV360,Persistent 24/7 attitude,02-01,4430.46,11,1,0,12
2024-04-26,Programmatic,DV360,Integrated dedicated contingency,03-01,55447.41,133,14,1,138
2024-04-26,Programmatic,DV360,Profound intangible policy,04-01,16918.37,40,4,0,42
2024-04-26,Programmatic,DV360,Centralized modular throughput,05-01,68950.49,168,18,2,178
2024-04-26,Programmatic,DV360,Automated uniform software,06-01,40835.42,103,11,1,109
2024-04-26,Programmatic,DV360,Cross-platform static hierarchy,07-01,72015.01,171,18,2,181
2024-04-26,Programmatic,DV360,Networked value-added time-frame,08-01,75573.67,181,19,2,190
2024-05-03,Programmatic,DV360,Business-focused zero tolerance architecture,01-01,170735.07,422,44,4,451
2024-05-03,Programmatic,DV360,Persistent 24/7 attitude,02-01,3121.26,8,1,0,8
2024-05-03,Programmatic,DV360,Integrated dedicated contingency,03-01,39661.58,96,10,1,100
2024-05-03,Programmatic,DV360,Profound intangible policy,04-01,12577.61,29,3,0,31
2024-05-03,Programmatic,DV360,Centralized modular throughput,05-01,51098.01,125,13,1,129
2024-05-03,Programmatic,DV360,Automated uniform software,06-01,29658.22,74,8,1,79
2024-05-03,Programmatic,DV360,Cross-platform static hierarchy,07-01,50816.52,119,12,1,124
2024-05-03,Programmatic,DV360,Networked value-added time-frame,08-01,54902.21,132,14,1,139
2024-05-10,Programmatic,DV360,Business-focused zero tolerance architecture,01-01,169041.76,411,43,4,433
2024-05-10,Programmatic,DV360,Persistent 24/7 attitude,02-01,3189.72,8,1,0,8
2024-05-10,Programmatic,DV360,Integrated dedicated contingency,03-01,40407.13,106,11,1,112
2024-05-10,Programmatic,DV360,Profound intangible policy,04-01,12535.35,31,3,0,32
2024-05-10,Programmatic,DV360,Centralized modular throughput,05-01,51563.0,127,13,1,135
2024-05-10,Programmatic,DV360,Automated uniform software,06-01,29182.21,73,8,1,77
2024-05-10,Programmatic,DV360,Cross-platform static hierarchy,07-01,51222.84,125,13,1,133
2024-05-10,Programmatic,DV360,Networked value-added time-frame,08-01,56319.84,143,15,1,150
2024-05-17,Programmatic,DV360,Business-focused zero tolerance architecture,01-01,110002.92,259,27,3,271
2024-05-17,Programmatic,DV360,Persistent 24/7 attitude,02-01,2083.14,5,1,0,5
2024-05-17,Programmatic,DV360,Integrated dedicated contingency,03-01,26545.44,65,7,1,68
2024-05-17,Programmatic,DV360,Profound intangible policy,04-01,8331.38,21,2,0,22
2024-05-17,Programmatic,DV360,Centralized modular throughput,05-01,34323.2,84,9,1,89
2024-05-17,Programmatic,DV360,Automated uniform software,06-01,19314.83,51,5,1,52
2024-05-17,Programmatic,DV360,Cross-platform static hierarchy,07-01,34815.96,86,9,1,91
2024-05-17,Programmatic,DV360,Networked value-added time-frame,08-01,37847.95,88,9,1,92
2024-05-24,Programmatic,DV360,Business-focused zero tolerance architecture,01-01,112904.39,287,30,3,302
2024-05-24,Programmatic,DV360,Persistent 24/7 attitude,02-01,2155.97,5,1,0,6
2024-05-24,Programmatic,DV360,Integrated dedicated contingency,03-01,26973.49,66,7,1,69
2024-05-24,Programmatic,DV360,Profound intangible policy,04-01,8454.21,20,2,0,21
2024-05-24,Programmatic,DV360,Centralized modular throughput,05-01,33954.77,86,9,1,91
2024-05-24,Programmatic,DV360,Automated uniform software,06-01,19589.05,49,5,1,52
2024-05-24,Programmatic,DV360,Cross-platform static hierarchy,07-01,34880.28,83,9,1,88
2024-05-24,Programmatic,DV360,Networked value-added time-frame,08-01,36890.58,93,10,1,98
2024-05-31,Programmatic,DV360,Business-focused zero tolerance architecture,01-01,112639.97,280,29,3,291
2024-05-31,Programmatic,DV360,Persistent 24/7 attitude,02-01,2133.81,5,1,0,6
2024-05-31,Programmatic,DV360,Integrated dedicated contingency,03-01,26705.73,68,7,1,70
2024-05-31,Programmatic,DV360,Profound intangible policy,04-01,8412.27,20,2,0,21
2024-05-31,Programmatic,DV360,Centralized modular throughput,05-01,34141.83,85,9,1,90
2024-05-31,Programmatic,DV360,Automated uniform software,06-01,19559.02,50,5,0,52
2024-05-31,Programmatic,DV360,Cross-platform static hierarchy,07-01,34016.4,86,9,1,91
2024-05-31,Programmatic,DV360,Networked value-added time-frame,08-01,36958.26,88,9,1,94
2024-06-07,Programmatic,DV360,Business-focused zero tolerance architecture,01-02,268944.3,685,73,7,717
2024-06-07,Programmatic,DV360,Persistent 24/7 attitude,02-02,5125.99,12,1,0,13
2024-06-07,Programmatic,DV360,Integrated dedicated contingency,03-02,65481.85,158,17,2,165
2024-06-07,Programmatic,DV360,Profound intangible policy,04-02,20298.74,51,5,1,54
2024-06-07,Programmatic,DV360,Centralized modular throughput,05-02,83910.9,212,22,2,226
2024-06-07,Programmatic,DV360,Automated uniform software,06-02,47775.67,116,12,1,123
2024-06-07,Programmatic,DV360,Cross-platform static hierarchy,07-02,84003.72,216,23,2,222
2024-06-07,Programmatic,DV360,Networked value-added time-frame,08-02,90884.72,222,23,2,234
2024-06-14,Programmatic,DV360,Business-focused zero tolerance architecture,01-02,270229.14,635,67,7,676
2024-06-14,Programmatic,DV360,Persistent 24/7 attitude,02-02,5207.29,13,1,0,13
2024-06-14,Programmatic,DV360,Integrated dedicated contingency,03-02,63667.4,156,16,2,164
2024-06-14,Programmatic,DV360,Profound intangible policy,04-02,20314.55,53,6,1,55
2024-06-14,Programmatic,DV360,Centralized modular throughput,05-02,83905.54,206,22,2,218
2024-06-14,Programmatic,DV360,Automated uniform software,06-02,46806.53,117,12,1,124
2024-06-14,Programmatic,DV360,Cross-platform static hierarchy,07-02,83409.33,211,22,2,225
2024-06-14,Programmatic,DV360,Networked value-added time-frame,08-02,89222.86,225,24,2,240
2024-06-21,Programmatic,DV360,Business-focused zero tolerance architecture,01-02,276417.72,671,71,7,698
2024-06-21,Programmatic,DV360,Persistent 24/7 attitude,02-02,5097.5,13,1,0,13
2024-06-21,Programmatic,DV360,Integrated dedicated contingency,03-02,65560.82,163,17,2,173
2024-06-21,Programmatic,DV360,Profound intangible policy,04-02,20491.58,52,5,1,54
2024-06-21,Programmatic,DV360,Centralized modular throughput,05-02,82852.16,211,22,2,220
2024-06-21,Programmatic,DV360,Automated uniform software,06-02,46686.65,115,12,1,121
2024-06-21,Programmatic,DV360,Cross-platform static hierarchy,07-02,84609.57,215,22,2,224
2024-06-21,Programmatic,DV360,Networked value-added time-frame,08-02,92581.42,225,23,2,238
2024-06-28,Programmatic,DV360,Business-focused zero tolerance architecture,01-02,182638.49,455,48,5,486
2024-06-28,Programmatic,DV360,Persistent 24/7 attitude,02-02,3397.42,8,1,0,9
2024-06-28,Programmatic,DV360,Integrated dedicated contingency,03-02,43584.27,107,11,1,111
2024-06-28,Programmatic,DV360,Profound intangible policy,04-02,13430.44,33,3,0,35
2024-06-28,Programmatic,DV360,Centralized modular throughput,05-02,55750.98,139,14,1,147
2024-06-28,Programmatic,DV360,Automated uniform software,06-02,31881.07,75,8,1,78
2024-06-28,Programmatic,DV360,Cross-platform static hierarchy,07-02,54978.31,135,14,1,143
2024-06-28,Programmatic,DV360,Networked value-added time-frame,08-02,59439.4,145,15,1,152
2024-07-05,Programmatic,DV360,Business-focused zero tolerance architecture,01-02,152967.6,370,39,4,389
2024-07-05,Programmatic,DV360,Persistent 24/7 attitude,02-02,2889.9,7,1,0,7
2024-07-05,Programmatic,DV360,Integrated dedicated contingency,03-02,36608.46,95,10,1,99
2024-07-05,Programmatic,DV360,Profound intangible policy,04-02,11243.27,28,3,0,30
2024-07-05,Programmatic,DV360,Centralized modular throughput,05-02,46208.45,114,12,1,122
2024-07-05,Programmatic,DV360,Automated uniform software,06-02,27271.07,68,7,1,71
2024-07-05,Programmatic,DV360,Cross-platform static hierarchy,07-02,47180.94,113,12,1,118
2024-07-05,Programmatic,DV360,Networked value-added time-frame,08-02,50931.18,124,13,1,132
2024-07-12,Programmatic,DV360,Business-focused zero tolerance architecture,01-02,153306.71,384,41,4,398
2024-07-12,Programmatic,DV360,Persistent 24/7 attitude,02-02,2875.71,7,1,0,7
2024-07-12,Programmatic,DV360,Integrated dedicated contingency,03-02,36786.81,98,10,1,104
2024-07-12,Programmatic,DV360,Profound intangible policy,04-02,11180.31,27,3,0,29
2024-07-12,Programmatic,DV360,Centralized modular throughput,05-02,46135.04,112,12,1,120
2024-07-12,Programmatic,DV360,Automated uniform software,06-02,27123.35,70,7,1,73
2024-07-12,Programmatic,DV360,Cross-platform static hierarchy,07-02,47936.42,122,13,1,127
2024-07-12,Programmatic,DV360,Networked value-added time-frame,08-02,51144.34,129,14,1,133
2024-07-19,Programmatic,DV360,Business-focused zero tolerance architecture,01-02,228664.78,572,60,6,595
2024-07-19,Programmatic,DV360,Persistent 24/7 attitude,02-02,4340.86,11,1,0,11
2024-07-19,Programmatic,DV360,Integrated dedicated contingency,03-02,54983.55,132,14,1,138
2024-07-19,Programmatic,DV360,Profound intangible policy,04-02,16785.6,41,4,0,44
2024-07-19,Programmatic,DV360,Centralized modular throughput,05-02,69121.89,181,19,2,190
2024-07-19,Programmatic,DV360,Automated uniform software,06-02,40682.66,100,10,1,104
2024-07-19,Programmatic,DV360,Cross-platform static hierarchy,07-02,69637.77,171,18,2,179
2024-07-19,Programmatic,DV360,Networked value-added time-frame,08-02,76764.47,189,20,2,201
2024-07-26,Programmatic,DV360,Business-focused zero tolerance architecture,01-02,231764.39,577,60,6,616
2024-07-26,Programmatic,DV360,Persistent 24/7 attitude,02-02,4319.86,11,1,0,11
2024-07-26,Programmatic,DV360,Integrated dedicated contingency,03-02,54652.5,132,14,1,139
2024-07-26,Programmatic,DV360,Profound intangible policy,04-02,16931.57,41,4,0,43
2024-07-26,Programmatic,DV360,Centralized modular throughput,05-02,69784.78,177,19,2,185
2024-07-26,Programmatic,DV360,Automated uniform software,06-02,40437.47,96,10,1,102
2024-07-26,Programmatic,DV360,Cross-platform static hierarchy,07-02,70035.87,179,19,2,185
2024-07-26,Programmatic,DV360,Networked value-added time-frame,08-02,77160.18,199,21,2,207
2024-08-02,Programmatic,DV360,Business-focused zero tolerance architecture,01-02,165920.63,396,42,4,415
2024-08-02,Programmatic,DV360,Persistent 24/7 attitude,02-02,3202.64,8,1,0,9
2024-08-02,Programmatic,DV360,Integrated dedicated contingency,03-02,39492.6,94,10,1,97
2024-08-02,Programmatic,DV360,Profound intangible policy,04-02,12567.19,30,3,0,32
2024-08-02,Programmatic,DV360,Centralized modular throughput,05-02,51786.78,129,13,1,137
2024-08-02,Programmatic,DV360,Automated uniform software,06-02,29685.35,76,8,1,81
2024-08-02,Programmatic,DV360,Cross-platform static hierarchy,07-02,51212.05,128,14,1,135
2024-08-02,Programmatic,DV360,Networked value-added time-frame,08-02,55945.1,141,15,1,148
2024-08-09,Programmatic,DV360,Business-focused zero tolerance architecture,01-02,111013.8,277,29,3,294
2024-08-09,Programmatic,DV360,Persistent 24/7 attitude,02-02,2090.59,5,1,0,5
2024-08-09,Programmatic,DV360,Integrated dedicated contingency,03-02,26703.68,67,7,1,69
2024-08-09,Programmatic,DV360,Profound intangible policy,04-02,8417.39,21,2,0,22
2024-08-09,Programmatic,DV360,Centralized modular throughput,05-02,34146.25,83,9,1,87
2024-08-09,Programmatic,DV360,Automated uniform software,06-02,19250.35,47,5,0,50
2024-08-09,Programmatic,DV360,Cross-platform static hierarchy,07-02,34485.39,83,9,1,86
2024-08-09,Programmatic,DV360,Networked value-added time-frame,08-02,37013.22,89,10,1,93
2024-08-16,Programmatic,DV360,Business-focused zero tolerance architecture,01-02,113784.89,293,31,3,308
2024-08-16,Programmatic,DV360,Persistent 24/7 attitude,02-02,2151.82,5,1,0,6
2024-08-16,Programmatic,DV360,Integrated dedicated contingency,03-02,26939.94,68,7,1,71
2024-08-16,Programmatic,DV360,Profound intangible policy,04-02,8161.11,20,2,0,21
2024-08-16,Programmatic,DV360,Centralized modular throughput,05-02,34642.02,86,9,1,92
2024-08-16,Programmatic,DV360,Automated uniform software,06-02,19535.9,48,5,0,50
2024-08-16,Programmatic,DV360,Cross-platform static hierarchy,07-02,35098.51,87,9,1,90
2024-08-16,Programmatic,DV360,Networked value-added time-frame,08-02,36553.0,91,10,1,97
2024-08-23,Programmatic,DV360,Business-focused zero tolerance architecture,01-02,110274.01,278,29,3,290
2024-08-23,Programmatic,DV360,Persistent 24/7 attitude,02-02,2093.0,5,1,0,6
2024-08-23,Programmatic,DV360,Integrated dedicated contingency,03-02,26422.32,67,7,1,69
2024-08-23,Programmatic,DV360,Profound intangible policy,04-02,8235.35,21,2,0,22
2024-08-23,Programmatic,DV360,Centralized modular throughput,05-02,33898.12,86,9,1,91
2024-08-23,Programmatic,DV360,Automated uniform software,06-02,19892.86,53,6,1,56
2024-08-23,Programmatic,DV360,Cross-platform static hierarchy,07-02,34909.71,86,9,1,90
2024-08-23,Programmatic,DV360,Networked value-added time-frame,08-02,37793.03,90,10,1,95
2024-08-30,Programmatic,DV360,Business-focused zero tolerance architecture,01-02,166717.25,413,43,4,426
2024-08-30,Programmatic,DV360,Persistent 24/7 attitude,02-02,3174.65,8,1,0,8
2024-08-30,Programmatic,DV360,Integrated dedicated contingency,03-02,40543.39,99,10,1,103
2024-08-30,Programmatic,DV360,Profound intangible policy,04-02,12567.53,30,3,0,32
2024-08-30,Programmatic,DV360,Centralized modular throughput,05-02,51660.01,131,14,1,137
2024-08-30,Programmatic,DV360,Automated uniform software,06-02,29590.05,75,8,1,78
2024-08-30,Programmatic,DV360,Cross-platform static hierarchy,07-02,52402.79,132,14,1,141
2024-08-30,Programmatic,DV360,Networked value-added time-frame,08-02,56909.51,143,15,2,150
2024-09-06,Programmatic,DV360,Business-focused zero tolerance architecture,01-03,271441.77,687,71,7,733
2024-09-06,Programmatic,DV360,Persistent 24/7 attitude,02-03,5103.02,12,1,0,13
2024-09-06,Programmatic,DV360,Integrated dedicated contingency,03-03,64836.72,159,17,2,168
2024-09-06,Programmatic,DV360,Profound intangible policy,04-03,20161.63,49,5,1,52
2024-09-06,Programmatic,DV360,Centralized modular throughput,05-03,83937.0,206,22,2,219
2024-09-06,Programmatic,DV360,Automated uniform software,06-03,46934.35,116,12,1,124
2024-09-06,Programmatic,DV360,Cross-platform static hierarchy,07-03,85550.59,219,23,2,232
2024-09-06,Programmatic,DV360,Networked value-added time-frame,08-03,89393.72,210,22,2,220
2024-09-13,Programmatic,DV360,Business-focused zero tolerance architecture,01-03,270927.05,667,70,7,699
2024-09-13,Programmatic,DV360,Persistent 24/7 attitude,02-03,5088.09,12,1,0,12
2024-09-13,Programmatic,DV360,Integrated dedicated contingency,03-03,63723.4,150,16,2,156
2024-09-13,Programmatic,DV360,Profound intangible policy,04-03,19898.0,49,5,1,52
2024-09-13,Programmatic,DV360,Centralized modular throughput,05-03,82973.86,208,22,2,220
2024-09-13,Programmatic,DV360,Automated uniform software,06-03,48366.03,127,13,1,133
2024-09-13,Programmatic,DV360,Cross-platform static hierarchy,07-03,82535.86,201,21,2,207
2024-09-13,Programmatic,DV360,Networked value-added time-frame,08-03,91876.43,234,24,2,242
2024-09-20,Programmatic,DV360,Business-focused zero tolerance architecture,01-03,180833.98,448,47,4,478
2024-09-20,Programmatic,DV360,Persistent 24/7 attitude,02-03,3398.71,8,1,0,9
2024-09-20,Programmatic,DV360,Integrated dedicated contingency,03-03,43060.28,107,11,1,113
2024-09-20,Programmatic,DV360,Profound intangible policy,04-03,13270.89,34,4,0,35
2024-09-20,Programmatic,DV360,Centralized modular throughput,05-03,54403.41,137,14,1,142
2024-09-20,Programmatic,DV360,Automated uniform software,06-03,32284.61,78,8,1,83
2024-09-20,Programmatic,DV360,Cross-platform static hierarchy,07-03,55314.87,133,14,1,138
2024-09-20,Programmatic,DV360,Networked value-added time-frame,08-03,59709.76,144,15,1,153
2024-09-27,Programmatic,DV360,Business-focused zero tolerance architecture,01-03,179010.35,426,45,4,453
2024-09-27,Programmatic,DV360,Persistent 24/7 attitude,02-03,3379.55,8,1,0,9
2024-09-27,Programmatic,DV360,Integrated dedicated contingency,03-03,42782.12,110,11,1,115
2024-09-27,Programmatic,DV360,Profound intangible policy,04-03,13488.91,34,3,0,36
2024-09-27,Programmatic,DV360,Centralized modular throughput,05-03,55703.61,139,15,1,145
2024-09-27,Programmatic,DV360,Automated uniform software,06-03,31197.28,76,8,1,80
2024-09-27,Programmatic,DV360,Cross-platform static hierarchy,07-03,56667.05,142,15,1,151
2024-09-27,Programmatic,DV360,Networked value-added time-frame,08-03,59622.09,148,16,2,153
2024-10-04,Programmatic,DV360,Business-focused zero tolerance architecture,01-03,155168.06,381,41,4,394
2024-10-04,Programmatic,DV360,Persistent 24/7 attitude,02-03,2897.52,7,1,0,8
2024-10-04,Programmatic,DV360,Integrated dedicated contingency,03-03,36262.68,89,9,1,93
2024-10-04,Programmatic,DV360,Profound intangible policy,04-03,11383.24,28,3,0,29
2024-10-04,Programmatic,DV360,Centralized modular throughput,05-03,46978.95,121,13,1,125
2024-10-04,Programmatic,DV360,Automated uniform software,06-03,26850.7,65,7,1,69
2024-10-04,Programmatic,DV360,Cross-platform static hierarchy,07-03,46928.54,117,12,1,122
2024-10-04,Programmatic,DV360,Networked value-added time-frame,08-03,51627.66,125,13,1,129
2024-10-11,Programmatic,DV360,Business-focused zero tolerance architecture,01-03,228823.32,542,56,6,574
2024-10-11,Programmatic,DV360,Persistent 24/7 attitude,02-03,4414.83,11,1,0,11
2024-10-11,Programmatic,DV360,Integrated dedicated contingency,03-03,55262.37,137,14,1,146
2024-10-11,Programmatic,DV360,Profound intangible policy,04-03,16914.14,41,4,0,43
2024-10-11,Programmatic,DV360,Centralized modular throughput,05-03,70000.87,170,18,2,177
2024-10-11,Programmatic,DV360,Automated uniform software,06-03,40057.35,99,10,1,102
2024-10-11,Programmatic,DV360,Cross-platform static hierarchy,07-03,72104.83,183,19,2,194
2024-10-11,Programmatic,DV360,Networked value-added time-frame,08-03,77454.67,182,19,2,191
2024-10-18,Programmatic,DV360,Business-focused zero tolerance architecture,01-03,235476.08,560,59,6,588
2024-10-18,Programmatic,DV360,Persistent 24/7 attitude,02-03,4321.42,10,1,0,11
2024-10-18,Programmatic,DV360,Integrated dedicated contingency,03-03,54383.37,135,14,1,140
2024-10-18,Programmatic,DV360,Profound intangible policy,04-03,17050.15,42,4,0,44
2024-10-18,Programmatic,DV360,Centralized modular throughput,05-03,69523.57,173,18,2,180
2024-10-18,Programmatic,DV360,Automated uniform software,06-03,40286.22,104,11,1,109
2024-10-18,Programmatic,DV360,Cross-platform static hierarchy,07-03,70184.81,171,18,2,182
2024-10-18,Programmatic,DV360,Networked value-added time-frame,08-03,75839.07,186,19,2,195
2024-10-25,Programmatic,DV360,Business-focused zero tolerance architecture,01-03,235355.3,585,61,6,608
2024-10-25,Programmatic,DV360,Persistent 24/7 attitude,02-03,4379.0,11,1,0,11
2024-10-25,Programmatic,DV360,Integrated dedicated contingency,03-03,54062.23,137,15,1,143
2024-10-25,Programmatic,DV360,Profound intangible policy,04-03,16977.85,42,4,0,43
2024-10-25,Programmatic,DV360,Centralized modular throughput,05-03,70339.57,170,18,2,179
2024-10-25,Programmatic,DV360,Automated uniform software,06-03,40641.39,100,11,1,103
2024-10-25,Programmatic,DV360,Cross-platform static hierarchy,07-03,71471.32,181,19,2,190
2024-10-25,Programmatic,DV360,Networked value-added time-frame,08-03,76448.98,197,21,2,208
2024-11-01,Programmatic,DV360,Business-focused zero tolerance architecture,01-03,112750.25,265,28,3,279
2024-11-01,Programmatic,DV360,Persistent 24/7 attitude,02-03,2091.07,5,1,0,6
2024-11-01,Programmatic,DV360,Integrated dedicated contingency,03-03,26367.86,65,7,1,69
2024-11-01,Programmatic,DV360,Profound intangible policy,04-03,8282.83,20,2,0,21
2024-11-01,Programmatic,DV360,Centralized modular throughput,05-03,34351.05,83,9,1,89
2024-11-01,Programmatic,DV360,Automated uniform software,06-03,19827.63,53,6,1,55
2024-11-01,Programmatic,DV360,Cross-platform static hierarchy,07-03,34249.98,81,8,1,86
2024-11-01,Programmatic,DV360,Networked value-added time-frame,08-03,37916.07,93,10,1,98
2024-11-08,Programmatic,DV360,Business-focused zero tolerance architecture,01-03,113566.43,276,29,3,286
2024-11-08,Programmatic,DV360,Persistent 24/7 attitude,02-03,2141.28,5,1,0,5
2024-11-08,Programmatic,DV360,Integrated dedicated contingency,03-03,26524.63,64,7,1,68
2024-11-08,Programmatic,DV360,Profound intangible policy,04-03,8297.3,21,2,0,22
2024-11-08,Programmatic,DV360,Centralized modular throughput,05-03,34299.57,82,9,1,85
2024-11-08,Programmatic,DV360,Automated uniform software,06-03,19383.67,47,5,0,49
2024-11-08,Programmatic,DV360,Cross-platform static hierarchy,07-03,34613.57,86,9,1,90
2024-11-08,Programmatic,DV360,Networked value-added time-frame,08-03,37061.4,96,10,1,103
2024-11-15,Programmatic,DV360,Business-focused zero tolerance architecture,01-03,110809.68,276,29,3,287
2024-11-15,Programmatic,DV360,Persistent 24/7 attitude,02-03,2133.21,5,1,0,6
2024-11-15,Programmatic,DV360,Integrated dedicated contingency,03-03,26168.26,64,7,1,67
2024-11-15,Programmatic,DV360,Profound intangible policy,04-03,8182.31,20,2,0,21
2024-11-15,Programmatic,DV360,Centralized modular throughput,05-03,34296.61,82,9,1,87
2024-11-15,Programmatic,DV360,Automated uniform software,06-03,19134.02,47,5,0,49
2024-11-15,Programmatic,DV360,Cross-platform static hierarchy,07-03,34579.58,85,9,1,89
2024-11-15,Programmatic,DV360,Networked value-added time-frame,08-03,36616.86,96,10,1,100
2024-11-22,Programmatic,DV360,Business-focused zero tolerance architecture,01-03,166115.3,405,42,4,418
2024-11-22,Programmatic,DV360,Persistent 24/7 attitude,02-03,3223.28,8,1,0,8
2024-11-22,Programmatic,DV360,Integrated dedicated contingency,03-03,39390.89,97,10,1,101
2024-11-22,Programmatic,DV360,Profound intangible policy,04-03,12446.49,31,3,0,33
2024-11-22,Programmatic,DV360,Centralized modular throughput,05-03,50428.12,123,13,1,129
2024-11-22,Programmatic,DV360,Automated uniform software,06-03,28751.91,70,7,1,72
2024-11-22,Programmatic,DV360,Cross-platform static hierarchy,07-03,51928.77,130,14,1,137
2024-11-22,Programmatic,DV360,Networked value-added time-frame,08-03,55254.84,130,14,1,135
2024-11-29,Programmatic,DV360,Business-focused zero tolerance architecture,01-03,165655.21,402,42,4,427
2024-11-29,Programmatic,DV360,Persistent 24/7 attitude,02-03,3166.14,8,1,0,8
2024-11-29,Programmatic,DV360,Integrated dedicated contingency,03-03,39685.58,96,10,1,103
2024-11-29,Programmatic,DV360,Profound intangible policy,04-03,12506.98,31,3,0,33
2024-11-29,Programmatic,DV360,Centralized modular throughput,05-03,50855.79,125,13,1,132
2024-11-29,Programmatic,DV360,Automated uniform software,06-03,29627.34,77,8,1,82
2024-11-29,Programmatic,DV360,Cross-platform static hierarchy,07-03,52283.91,126,14,1,134
2024-11-29,Programmatic,DV360,Networked value-added time-frame,08-03,54838.61,137,14,1,143
2024-12-06,Programmatic,DV360,Business-focused zero tolerance architecture,01-04,275891.84,704,74,7,740
2024-12-06,Programmatic,DV360,Persistent 24/7 attitude,02-04,5156.37,13,1,0,13
2024-12-06,Programmatic,DV360,Integrated dedicated contingency,03-04,65087.4,164,17,2,172
2024-12-06,Programmatic,DV360,Profound intangible policy,04-04,20250.45,51,5,1,53
2024-12-06,Programmatic,DV360,Centralized modular throughput,05-04,81536.2,197,21,2,207
2024-12-06,Programmatic,DV360,Automated uniform software,06-04,47159.36,117,12,1,124
2024-12-06,Programmatic,DV360,Cross-platform static hierarchy,07-04,84862.72,219,23,2,226
2024-12-06,Programmatic,DV360,Networked value-added time-frame,08-04,89930.51,226,23,2,234
2024-12-13,Programmatic,DV360,Business-focused zero tolerance architecture,01-04,185048.4,479,51,4,500
2024-12-13,Programmatic,DV360,Persistent 24/7 attitude,02-04,3376.76,8,1,0,9
2024-12-13,Programmatic,DV360,Integrated dedicated contingency,03-04,44152.3,113,12,1,118
